Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-06-12,13.28548526763916,13.56398955638401,13.264274648931956,13.51019469927893,265227200
2013-06-13,13.401376724243164,13.437649843186033,13.179742139506201,13.295017438414142,285832400
2013-06-14,13.219706535339355,13.411523978060742,13.172058965350745,13.384165225537435,271866000
2013-06-17,13.279646873474121,13.39338473548947,13.22923388482258,13.262432942495037,259414400
2013-06-18,13.272578239440918,13.368794363196676,13.224624496352847,13.266123117297054,195025600
2013-06-19,13.002986907958984,13.26919414712445,13.002986907958984,13.261201584821972,310940000
2013-06-20,12.813630104064941,13.09459205134192,12.762294487493024,12.889250405898775,357310800
2013-06-21,12.710959434509277,12.91076943046337,12.54496413243132,12.864351488382983,481118400
2013-06-24,12.374049186706543,12.562177725584668,12.23602664013258,12.523445355202567,480746000
2013-06-25,12.376814842224121,12.535432360174559,12.260002931839605,12.471186507180851,314162800
2013-06-26,12.236640930175781,12.443213002306102,12.162557256197692,12.415854256849554,367724000
2013-06-27,12.104764938354492,12.338695741167548,12.097388009764934,12.27291327124798,337246000
2013-06-28,12.189301490783691,12.30426814619072,11.953833225718853,12.030376151557608,578516400
2013-07-01,12.579389572143555,12.673147240613066,12.333470335139973,12.378658640328293,391053600
2013-07-02,12.864349365234375,12.960873288315684,12.58707630881309,12.602138804995128,469865200
2013-07-03,12.935357093811035,13.00237082727419,12.832378885605662,12.937201531085554,240928800
2013-07-05,12.831456184387207,13.011899936263262,12.767825150885043,12.922754597695919,274024800
2013-07-08,12.758604049682617,12.941507078567437,12.623348580150635,12.914149152995561,298138400
2013-07-09,12.98300552368164,13.0183560092323,12.61504888141509,12.71403122597023,352584400
2013-07-10,12.933208465576172,13.058320776993906,12.856974166057745,12.898472785101532,281405600
2013-07-11,13.13486385345459,13.16437486027735,12.94673611002738,13.00145279348862,326292400
2013-07-12,13.110883712768555,13.211710498410023,13.015590239526924,13.145927203789743,279563200
2013-07-15,13.139472961425781,13.263047825136118,13.058320164933528,13.064776107323773,241917200
2013-07-16,13.224313735961914,13.239990222178857,13.038951475985781,13.111189886789122,216538000
2013-07-17,13.22769546508789,13.286409650294868,13.163449608892787,13.20894491450445,198990400
2013-07-18,13.272268295288086,13.367868764337459,13.236917808450036,13.322066465190188,218878800
2013-07-19,13.062931060791016,13.340511945297742,13.044486684599317,13.313461014394427,268721600
2013-07-22,13.10473346710205,13.210478735541415,13.07891216759266,13.20156436631765,207796400
2013-07-23,12.879716873168945,13.124713434878757,12.871109500389565,13.095203263336556,369395600
2013-07-24,13.541240692138672,13.666659138775115,13.37985613040574,13.49267133322277,591936800
2013-07-25,13.479458808898926,13.56860500208948,13.396768559001314,13.547087380032105,229493600
2013-07-26,13.555998802185059,13.557535423064088,13.351578153760258,13.381088333900236,200152400
2013-07-29,13.765030860900879,13.832658600038796,13.531714832537254,13.5501583882819,248057600
2013-07-30,13.935022354125977,14.052756080976241,13.809295243520095,13.831735490502124,309422400
2013-07-31,13.910735130310059,14.058593832100405,13.815441662213434,13.98635624151384,322957600
2013-08-01,14.038307189941406,14.04199606502969,13.933176712458767,14.009720460118407,206250800
2013-08-02,14.21844482421875,14.227974829739514,14.037694848708632,14.07919346706417,274783600
2013-08-05,14.430854797363281,14.46835753585092,14.206453999729906,14.284532718101122,318855600
2013-08-06,14.30175495147705,14.505867865991227,14.207075426613088,14.386904467986263,334857600
2013-08-07,14.293448448181152,14.355543690499724,14.19477309298868,14.2571753311383,298858000
2013-08-08,14.264982223510742,14.360595876144522,14.170295639425115,14.353169412587665,255777200
2013-08-09,14.061994552612305,14.247961846470487,14.037241328329179,14.191645327988299,266865200
2013-08-12,14.461472511291504,14.501387695484894,14.129454657842167,14.136572100018244,364434000
2013-08-13,15.148707389831543,15.306206542924238,14.482814560947142,14.572241121882334,881941200
2013-08-14,15.425031661987305,15.602952816113065,15.26722343456881,15.4058474564048,756372400
2013-08-15,15.406778335571289,15.545713067164161,15.133552479157864,15.36067442619729,490294000
2013-08-16,15.543540000915527,15.562415180285704,15.436168620737112,15.47608379167979,362306000
2013-08-19,15.710939407348633,15.896595995030093,15.595212856258417,15.605732850892721,510518400
2013-08-20,15.504551887512207,15.798510248983554,15.496816402083233,15.771899584197666,358688400
2013-08-21,15.54446792602539,15.692683190518196,15.50857335851454,15.58252730562773,335879600
2013-08-22,15.56303882598877,15.644419268795422,15.415750569340226,15.625544082633345,244207600
2013-08-23,15.50300407409668,15.57510057815708,15.451329514594324,15.572625090784694,222731600
2013-08-26,15.563345909118652,15.787063580071404,15.486916460817477,15.494651947249862,330965600
2013-08-27,15.118386268615723,15.549112899809991,15.047527493264464,15.409558509091031,424188800
2013-08-28,15.189864158630371,15.341485307618903,15.038244662170412,15.038244662170412,307608000
2013-08-29,15.214611053466797,15.363136938508262,15.196973625274719,15.213064287535213,239657600
2013-08-30,15.07599925994873,15.25330075274935,15.053719863485485,15.223905566257123,272297200
2013-09-03,15.118074417114258,15.490007314933298,15.080015037236663,15.257936151990737,331928800
2013-09-04,15.430912017822266,15.54076057400222,15.356339996908863,15.45783336677188,345032800
2013-09-05,15.325081825256348,15.492484598769657,15.274645007748132,15.479178440564613,236367600
2013-09-06,15.416365623474121,15.452258542396866,15.160468280885494,15.423174040875672,359525600
2013-09-09,15.662363052368164,15.71651311315221,15.579126833751477,15.626159453379612,340687200
2013-09-10,15.305588722229004,15.701967478397679,15.146542783277864,15.663288399732096,743195600
2013-09-11,14.47230339050293,14.657340364405965,14.382567762338008,14.450642040755485,898696400
2013-09-12,14.626397132873535,14.71025140309877,14.419697174770098,14.496746331289255,404051200
2013-09-13,14.38534927368164,14.599783040725013,14.379162206505754,14.522735546064597,298835600
2013-09-16,13.928014755249023,14.283548055248414,13.838280791070137,14.264674524284212,543706800
2013-09-17,14.088918685913086,14.224758207407783,13.846945500983674,13.861178731706339,399380800
2013-09-18,14.37854290008545,14.430217471629799,14.254152109428016,14.332128327301113,456862000
2013-09-19,14.614324569702148,14.723553389071622,14.519948675209264,14.564816472641873,404541200
2013-09-20,14.463013648986816,14.807716180468098,14.419383596701874,14.790698443992438,699302800
2013-09-23,15.181818008422852,15.375829799362212,14.933036468949783,15.350765901223514,762106800
2013-09-24,15.134162902832031,15.331268190497592,15.094556762153092,15.313012712712293,364344400
2013-09-25,14.899930000305176,15.150876384608425,14.896836466750916,15.137262853935352,316957200
2013-09-26,15.045050621032715,15.117456156524344,14.973263131193805,15.038243856210393,237221600
2013-09-27,14.937681198120117,14.99709125742608,14.874866929691454,14.969551866634896,228040400
2013-09-30,14.752022743225098,14.903951255676608,14.679615554589668,14.767493715016336,260156400
2013-10-01,15.09889030456543,15.135402918144539,14.802456466636137,14.804622931284348,353883600
2013-10-02,15.14840316772461,15.217715185522733,14.968626206032782,15.026798526814071,289184000
2013-10-03,14.958101272583008,15.23473123728311,14.875484763095338,15.177795020579342,322753200
2013-10-04,14.946344375610352,14.99492375846494,14.80926712936794,14.972026322371693,258868400
2013-10-07,15.09239387512207,15.244013363110286,15.018130897784715,15.055572235543288,312292400
2013-10-08,14.881669998168945,15.181815373056116,14.869292562652918,15.160154034639016,290917200
2013-10-09,15.056500434875488,15.093631100068716,14.799365331634071,14.996161657973966,301725200
2013-10-10,15.150874137878418,15.235657105541652,15.070422447054584,15.202859375121378,278602800
2013-10-11,15.248963356018066,15.280834018219188,15.012250234288551,15.068875771516781,267738800
2013-10-14,15.348904609680176,15.396556906473066,15.14189738737628,15.156750308848556,261898000
2013-10-15,15.430601119995117,15.533332221551166,15.332822647068278,15.394397520392602,320073600
2013-10-16,15.505793571472168,15.549732660200256,15.447621252039086,15.4958916187978,251101200
2013-10-17,15.61069393157959,15.61935814263443,15.461549858315887,15.470832115324288,253593200
2013-10-18,15.746530532836914,15.757979253590177,15.648132347425207,15.656796556852079,290542000
2013-10-21,16.132387161254883,16.223358868599913,15.82790874021361,15.83564422726324,398106800
2013-10-22,16.086280822753906,16.351771120161875,15.719916870700468,16.288647830293463,534063600
2013-10-23,16.243772506713867,16.265742865119954,16.059352045806683,16.059352045806683,313723200
2013-10-24,16.458837509155273,16.476165928941864,16.16611842556978,16.245021730886414,384764800
2013-10-25,16.274723052978516,16.49967681439388,16.24842140770104,16.440575781363997,337792000
2013-10-28,16.396015167236328,16.43067198977367,16.189625956042523,16.37002255033332,550440800
2013-10-29,15.987570762634277,16.6859524578032,15.921353944153537,16.593743017962755,635807200
2013-10-30,16.241931915283203,16.323001704767442,15.99810119575938,16.078243916225304,354163600
2013-10-31,16.173845291137695,16.32206221172346,16.129597191934828,16.245014729753244,275696400
2013-11-01,16.091228485107422,16.23882570477656,15.96157772302267,16.214690528623713,274890000
2013-11-04,16.299169540405273,16.301336005710077,16.053483120678806,16.124341904664135,244627600
2013-11-05,16.258941650390625,16.36538597703352,16.183131899490295,16.23202195900825,265213200
2013-11-06,16.21287727355957,16.33550435274232,16.128220956787537,16.313405714752015,223375600
2013-11-07,15.950499534606934,16.283521503641104,15.947077114008085,16.17116670986779,262620400
2013-11-08,16.201679229736328,16.219419647986967,15.95362420138122,16.01556025168154,279316800
2013-11-11,16.154678344726562,16.236221415743064,16.010265097222472,16.183934319143813,227452400
2013-11-12,16.18454933166504,16.306242221617833,16.090867431310876,16.11171942896782,204276800
2013-11-13,16.2038516998291,16.254272165167173,16.08962692307588,16.12199615041133,197220800
2013-11-14,16.438215255737305,16.47307276846314,16.242447379440335,16.271703355859554,282419200
2013-11-15,16.339553833007812,16.467159160355248,16.323992532048756,16.38904016628628,317920400
2013-11-18,16.14160919189453,16.40802794487353,16.12822700301465,16.339556216055023,244944000
2013-11-19,16.17024040222168,16.28944341930498,16.12106489834649,16.154055785651366,208938800
2013-11-20,16.02861976623535,16.19731069068141,16.007767767504706,16.160272421433504,193916800
2013-11-21,16.219728469848633,16.221907584010648,15.987236436233697,16.109551061588466,262026800
2013-11-22,16.178014755249023,16.251466324301138,16.138488203720186,16.16929996510328,223725600
2013-11-25,16.300655364990234,16.36694799600886,16.21537734090953,16.215998995348787,229311600
2013-11-26,16.601293563842773,16.686573173913267,16.308733937902193,16.312467185557797,401382800
2013-11-27,16.992210388183594,16.99345535846255,16.601298031473544,16.691868372635344,363448400
2013-11-29,17.306875228881836,17.377213576031906,17.049794612061984,17.101770889099175,318127600
2013-12-02,17.15623664855957,17.56395371379009,17.14347611552014,17.36694251943925,472544800
2013-12-03,17.62588882446289,17.627757111343154,17.356981839152624,17.376278051246004,450968000
2013-12-04,17.58480453491211,17.715212274625387,17.45470762225255,17.600365833719028,377809600
2013-12-05,17.675065994262695,17.90040069450188,17.62869291545257,17.82290334956324,447580000
2013-12-06,17.42980194091797,17.63926439401924,17.415798106773543,17.609385115374707,344352400
2013-12-09,17.62931251525879,17.72735103332881,17.457199083523747,17.457199083523747,320493600
2013-12-10,17.6019287109375,17.674447849873744,17.46654103520267,17.540615972210023,278269600
2013-12-11,17.471513748168945,17.770612480229243,17.419539143554214,17.647051247594835,359718800
2013-12-12,17.44599151611328,17.595384627507773,17.430119391447555,17.4957903280292,262290000
2013-12-13,17.255830764770508,17.51882539742485,17.23217798595408,17.517891253946647,332822000
2013-12-16,17.351383209228516,17.51135947091429,17.273887513363007,17.274198340532575,282592800
2013-12-17,17.273269653320312,17.411768964863693,17.223159976095282,17.298790732834462,229902400
2013-12-18,17.14191436767578,17.1630788624716,16.769365737182508,17.10861265926188,565863200
2013-12-19,16.94552230834961,17.117946510846803,16.922802019688863,17.102385215767285,320308800
2013-12-20,17.08745002746582,17.168060615388544,16.956731457945917,16.975716841273822,436413600
2013-12-23,17.74322509765625,17.762832136703278,17.51508965206083,17.67817580356457,501306400
2013-12-24,17.66790771484375,17.798937128339173,17.616863921122693,17.737001088688448,167554800
2013-12-26,17.550567626953125,17.724860146966982,17.534383012833313,17.681286185875187,204008000
2013-12-27,17.431989669799805,17.566443165802895,17.41362760068933,17.54808109669242,225884400
2013-12-30,17.25862693786621,17.431985304881046,17.190155236450924,17.35013141994159,253629600
2013-12-31,17.460933685302734,17.469025162321138,17.242445521860276,17.247737893024325,223084400
2014-01-02,17.215362548828125,17.33674463407253,17.18081587696167,17.29472814199015,234684800
2014-01-03,16.83721923828125,17.233109896093442,16.820100477848595,17.206967176986268,392467600
2014-01-06,16.929033279418945,17.018357008630502,16.607526695322754,16.72735303445934,412610800
2014-01-07,16.807966232299805,16.99221691785873,16.741984444336474,16.941174778983832,317209200
2014-01-08,16.914405822753906,16.979764282982163,16.76594682543067,16.769680074881922,258529600
2014-01-09,16.698402404785156,17.020219710373805,16.661987443259857,17.018351424051254,279148800
2014-01-10,16.586978912353516,16.83160971337337,16.530022778310734,16.801419604734516,304976000
2014-01-13,16.673816680908203,16.884522492813755,16.491743522462873,16.492677665690824,378492800
2014-01-14,17.005599975585938,17.01618139544124,16.73389052254373,16.75132011233366,332561600
2014-01-15,17.347021102905273,17.43541234325356,17.169616968068077,17.227507263281325,391638800
2014-01-16,17.250232696533203,17.33115413823512,17.170243736319964,17.270463056958683,229278000
2014-01-17,16.82756805419922,17.182376299080975,16.803602790099596,17.1640142327397,426739600
2014-01-21,17.089006423950195,17.12012902028322,16.819786989915418,16.837527401721783,328526800
2014-01-22,17.16495132446289,17.344843756369134,17.049794038620202,17.146276765688587,379985200
2014-01-23,17.310300827026367,17.320260593868085,16.956426587862858,17.116090360145026,403239200
2014-01-24,16.99563980102539,17.292868652984875,16.954555768937734,17.24244817196586,429354800
2014-01-27,17.133508682250977,17.267340480873713,16.985673047081512,17.12012649969457,554878800
2014-01-28,15.764081954956055,16.028630754405874,15.626202693698925,15.834420307701867,1065523200
2014-01-29,15.585119247436523,15.791157732919967,15.5188266385759,15.684715236462415,502810000
2014-01-30,15.554932594299316,15.764084384120173,15.459073157990339,15.64083392544405,678501600
2014-01-31,15.580451011657715,15.609396165017074,15.361030326883276,15.411761636500879,464797200
2014-02-03,15.609395027160645,15.802362148097515,15.53999082419648,15.64300923375972,401464000
2014-02-04,15.835352897644043,15.85620657298958,15.647678130420283,15.743850041931319,376681200
2014-02-05,15.953617095947266,16.0373392667417,15.75629346864296,15.765942403532708,328344800
2014-02-06,16.046613693237305,16.07761157733137,15.899456514060347,15.969904882534138,257765200
2014-02-07,16.271102905273438,16.37286015993485,16.19909110789856,16.324330034192705,370280400
2014-02-10,16.562599182128906,16.656529219506268,16.218503962247368,16.239168102274952,345559200
2014-02-11,16.78082847595215,16.836871464338916,16.57856472248394,16.613319869685842,282256800
2014-02-12,16.77957534790039,16.893544145565393,16.69566636824096,16.81182565161477,308100800
2014-02-13,17.046022415161133,17.059172016937673,16.725721592538886,16.740123616966827,307398000
2014-02-14,17.032249450683594,17.09455791521909,16.945210229352348,16.984659047089014,272924400
2014-02-18,17.09486198425293,17.25767188167783,17.08296313525814,17.095174671824882,260251600
2014-02-19,16.824975967407227,17.123045904834132,16.730420554345166,17.056042121202353,313768000
2014-02-20,16.630224227905273,16.813387253853797,16.562907773504232,16.68783399002657,305858000
2014-02-21,16.445505142211914,16.737313052983858,16.42515368368444,16.681581057854387,278784800
2014-02-24,16.517507553100586,16.591713165771818,16.35688980712853,16.37974609897591,288909600
2014-02-25,16.345619201660156,16.580755265101022,16.312430840126858,16.57480751207936,231952000
2014-02-26,16.198150634765625,16.43767103186208,16.14335839799275,16.39415059892484,276217200
2014-02-27,16.521272659301758,16.55602614141972,16.157451323696158,16.191579430414194,301882000
2014-02-28,16.47649574279785,16.68032292563898,16.347497885201175,16.56541440447076,371968800
2014-03-03,16.524091720581055,16.614577195234926,16.369107295307682,16.388206328672364,238781200
2014-03-04,16.633045196533203,16.676879992516042,16.524400449854244,16.625532332205495,259140000
2014-03-05,16.668115615844727,16.742944960073693,16.5669837178243,16.623030062260547,200062800
2014-03-06,16.61770248413086,16.73323638533845,16.534731572359636,16.681574368206576,185488800
2014-03-07,16.607990264892578,16.656207680751972,16.470539862580956,16.628341706438725,220729600
2014-03-10,16.623023986816406,16.698480350998885,16.542243573004953,16.54287062030736,178584000
2014-03-11,16.784894943237305,16.86786584617452,16.675310479414385,16.764857854766998,279224400
2014-03-12,16.801183700561523,16.82435269145574,16.656845703016145,16.735433997115255,199326400
2014-03-13,16.614574432373047,16.896675569220495,16.567922099833726,16.82716861011675,257742800
2014-03-14,16.427967071533203,16.6220875781951,16.375052629251947,16.55633622097015,237199200
2014-03-17,16.492151260375977,16.59328146717933,16.464285273332692,16.522209405175865,199544800
2014-03-18,16.638057708740234,16.655904317813505,16.443937167136745,16.46585373278121,209647200
2014-03-19,16.633670806884766,16.789593244522123,16.56290976411776,16.664981372738826,224756000
2014-03-20,16.55351448059082,16.67781531472312,16.51124647831475,16.590772793222968,208398400
2014-03-21,16.684083938598633,16.711637245155778,16.47931862640208,16.654652833566935,374046400
2014-03-24,16.881961822509766,16.922977418582818,16.752651247634418,16.857853099602952,355700800
2014-03-25,17.06355094909668,17.087346974298057,16.894477272181014,16.954280858810712,282293200
2014-03-26,16.900426864624023,17.189104373418598,16.871622821746055,17.11145585727299,299768000
2014-03-27,16.827789306640625,16.954282305589796,16.754525099405036,16.907942673611707,222031600
2014-03-28,16.809003829956055,16.874128130430705,16.72728534872524,16.854716416968557,200564000
2014-03-31,16.80524444580078,16.932675485315613,16.779881640786137,16.88320564180571,168669200
2014-04-01,16.9589786529541,16.965867813102783,16.80618644476339,16.837182649053698,200760000
2014-04-02,16.98716163635254,17.016280050255563,16.915462516693196,16.981839257148835,180420800
2014-04-03,16.86943817138672,16.98559747366635,16.83343226570371,16.950843990932142,162344000
2014-04-04,16.65119743347168,16.907311923301876,16.612374017038128,16.901364171891153,275251200
2014-04-07,16.389766693115234,16.62239960752134,16.34029850545681,16.53222684670956,289850400
2014-04-08,16.388832092285156,16.472742757424292,16.240422481579643,16.443624342001772,243888400
2014-04-09,16.60424041748047,16.609562795870517,16.3443685622776,16.363780277869825,206169600
2014-04-10,16.390087127685547,16.664361107690205,16.380380430288614,16.615516605078344,239652000
2014-04-11,16.268909454345703,16.369726955570677,16.191573620473527,16.24980875747388,271717600
